% #Source	#Target	#Weight
Kair.Village	Kharkhari.Nahar	2
Clock.Tower.(Old.Subzi.Mandi)	Maurice.Nagar	1
Anaj.Mandi	Jharoda.Camp	1
Jharoda.Camp	Desu.Office	1
Jharoda.Camp	Jharoda.Kalan	1
Jharoda.Kalan	Mayur.Vihar.Phase-III	1
New.Kondali.Xing	Summer.Villa.School	1
Surehra.Village	Ujwa.X-ing.(Surhera)	1
Ujwa.X-ing.(Surhera)	Khera.Dabar	1
Khera.Dabar	Azad.Pur	1
Jyonti.Village	Jyonti.Border	1
Jyonti.Border	Tilak.Nagar	1
Zafar.Pur.Hospital	Samas.Pur.Khalsa	2
Ujawa.School	Ujwa	2
Ujwa	Malik.Pur.Zar.Xing	2
Malik.Pur.Zar.Xing	Musaddi.Piao	1
Malik.Pur.Zar.Xing	Malik.Pur.Zar	1
Musaddi.Piao	Jhuljhuli.X-ing	1
Jhuljhuli.X-ing	Rawata	2
Rawata	Galib.Pur	1
Rawata	Rawata.School	1
Galib.Pur	Dhaula.Kuan	1
Galib.Pur	Daurala.More	1
Daurala.More	Daurala.Village	1
Daurala.Village	Daurala.Bdr	1
Daurala.Bdr	Tilak.Nagar	1
Shastri.Nagar.E-Blk	Gulabi.Bagh	1
Khalsa.College	GTB.Nagar	2
Khalsa.College	Balak.Ram.Hospital	1
Pipe.Factory	Kair.Village	2
Kharkhari.Nahar	Pandwalan.School	2
Pandwalan.School	Kharkhari.Jatmal	2
Kharkhari.Jatmal	Kharkhri.Road	2
Kharkhri.Road	Hasan.Pur.(Najafgarh)	2
Hasan.Pur.(Najafgarh)	Ghuman.Hera.Village	2
Ghuman.Hera.Village	Kendriya.Terminal	1
Ghuman.Hera.Village	Jhuljhuli.X-ing	1
Rawata.School	Galib.Pur	1
Toll.Bridge.Corner	Toll.Bridge.Plaza	2
Toll.Bridge.Plaza	Noida.Sec-27	2
Noida.Sec-22	Noida.Sec-23/54	1
Asalat.Pur.Khavad	ISBT	1
Asalat.Pur.Khavad	Asalat.Pur.Khavad	1
Asalat.Pur.Khavad	Shikar.Pur	1
Shikar.Pur	Nehru.Place.Terminal	1
Noida.Sec-21/25	Noida.Sec-12.O-Blk	1
Madan.Pur.Khadar	Tilak.Nagar	1
Amberahi.Xing	Bagrola.Xing	1
Bagrola.Xing	Shahbad.Mohd.Pur	1
Deenpur.Colony	Goela.Village	2
Goela.Village	Tajpur.Khurd	1
Goela.Village	Tilak.Nagar	1
Chhawala.Girls.School.	Chhawala.Village	1
Nanak.Heri	Nanak.Heri.Border	1
Nanak.Heri.Border	Tilak.Nagar	1
Dhansa.Village	S.K.V..Dhansa	1
Dhansa.Village	Skv.Dhansa	1
S.K.V..Dhansa	Dhansa.Border	1
Dhansa.Border	Narela.Terminal	1
Dhansa.Border	Tilak.Nagar	1
Mundela.School	Mundhela.Kalan	1
Mundhela.Kalan	Mundhela.Khurd	1
Mundhela.Khurd	Jama.Masjid	1
Central.Secretariat	Ridge.Road	1
R.Blk..New.Rajender.Ngr	I.A.S.R	1
Shakur.Pur.JJ.Cly	Guru.Gobind.Singh.College	1
Rithala.Village	ISBT	1
Shyam.Ngr.	Khyala.J.J..Cly.	1
Khyala.J.J..Cly.	ISBT	1
Seema.Puri.Xing	Tahir.Pur	1
Bakar.Garh.Village	Bakar.Garhborder	1
Bakar.Garhborder	Tilak.Ngr.G-blk.	1
Madipur	Madipur.JJ.Cly	1
Dwarka.Sec-10.Trml.	Karol.Bagh.Terminal	1
Ram.pura	Zakhira	1
Teliphone.Exchage.Dilshad.Garden	East.Patel.Nagar	3
Teliphone.Exchage.Dilshad.Garden	Shahdara	1
Shivaji.Enclave.(.Raghubir.Ngr.)	ISBT	1
Vikas.Puri.C-Blk	Hastsal.JJ.Cly	1
Vikas.Puri.C-Blk	Sonia.Cinema	1
Vikas.Puri.C-Blk	Hastsal.LIG.Flats	1
Hastsal.JJ.Cly	Tilak.Nagar	1
Nanak.Pura.Xing	Moti.Bagh	1
Govind.Puri	Kalkaji.Depot	1
Govind.Puri	Chandi.Wala	1
Chandi.Wala	Nehru.Place.Terminal	1
Sonia.Cinema	Vikas.Puri.X-ing	1
Sonia.Cinema	Vikas.Puri.H-Blk	2
Vikas.Puri.H-Blk	Mjr.Bhupender.Singh.Ngr	1
Vikas.Puri.H-Blk	Tilak.Nagar	1
Vikas.Puri.H-Blk	Sonia.Cinema	1
Surak.Pur	Tilak.Nagar	1
Buster.Pump	Dwarka.Sec-23.Pochan.Pur	1
Bhartal.Village	Bijwasan.Rly.Station	1
Malik.Pur.Zar	Janak.Puri.D-Blk	1
Uttam.Ngr.Xing	Vikas.Puri.X-ing	1
K.Park.Extn.Mjr..B.Singh.Ngr	K.P.Depot	1
K.P.Depot	Mjr.Bhupender.Singh.Ngr	1
K.P.Depot	Sunder.Vihar	2
Sect-78.Rohini	D.C.Chowk	1
D.C.Chowk	Vidya.Vihar.Marg.Xing	1
Rohini.Sec-15	Rohini.Pkt-D2.Sec-15	1
Holumbi.Kalan.JJ.Cly	ISBT	1
Paschim.Vihar.Power.House	Sunder.Vihar	1
Paschim.Vihar.Power.House	Uttari.Pitam.Pura	1
Rewla.Khan.Pur.Xing	Rewla.Khan.Pur	1
Hastsal.LIG.Flats	Inder.Puri.JJ.Cly	1
Tel..Exchange.East.Patel.Nagar	West.Patel.Nagar	1
Kamruddin.Nagar	New.Delhi.Railway.Station.Gate-I	1
Dwarka.Sec-18	Dwarka.Sec-19.Pkt-2	1
Nilothi-1	Fateh.Puri	1
Nilothi-1	Nilothi.Village	1
Nilothi.Village	Karam.Pura.Terminal	1
Rani.Bagh	Keshav.Maha.Vidhyalya	3
Syndicate.Bank.Chattarpur	East.Punjabi.Bagh	1
East.Punjabi.Bagh	Mother.Dairy	1
Govt..School.Pachim.Puri	Road.No.29/30.Xing	1
Govt..School.Pachim.Puri	Punjabi.Bagh.Extention	1
Paschim.Vihar.B-2	Jwala.Heri	2
Guru.Harkishan.Nagar	Paschuim.Vihar.Gh-13/14	1
Guru.Harkishan.Nagar	Ram.Mandir	1
Paschuim.Vihar.Gh-13/14	Ram.Mandir	1
Ram.Mandir	Nihal.Vihar.Xing	2
Nihal.Vihar.Xing	Nangloi.Syed	2
Vishnu.Garden.N..W.Chowk	Raghubir.Nagar.N-Blk	1
Keshav.Puram.A-1	C-2.Keshav.Puram	1
C-2.Keshav.Puram	Water.Tajnk..Keshav.Puram	1
Water.Tajnk..Keshav.Puram	Wazir.Pur.JJ.Cly	1
CGO.Complex.(Ispat.Bhawan)	Pant.Nagar	1
Nangloi.Vill.	Nangloi.JJ.Colony	1
Rasul.Pur	Inderlok.Metro.Station	1
Mundka.Railway.Xing.	Chor.Johra	2
Chandpur.Vill.Majra.School	Majra.Dabas	3
Majra.Dabas	Fateh.Puri	1
Majra.Dabas	Bajit.Pur	1
Majra.Dabas	Pragati.Maidan	1
Majra.Dabas	A.K..Stadium	1
Lokesh	Kamarudin.Nagar.Xing	8
Hiran.Kudna.Village	Neelwal.Xing	1
Neelwal.Xing	Dichaon.Kalan.Village	1
Dichaon.Kalan.Village	New.Cly..Najaf.Garh	1
New.Cly..Najaf.Garh	Nangloi.Stand.Najaf.Garh	1
Chhawala.Stand/.Dhnsa.Stand	Najafgarh	3
Dtc.Depot	Kanjhawala	3
Tikri.Piao	Tikri.Vill.	2
Tikri.Vill.	Kamla.Mkt	1
Tikri.Vill.	Tri.Nagar.Metro.Station	1
Cr.Iit.College	Kanjhawala.School	1
Sawda	Nizam.Pur	2
Nizam.Pur	Nizampur.School	2
Nizampur.School	Garhi.Randhala	2
Garhi.Randhala	Fateh.Puri	1
Garhi.Randhala	Khera.Mandir	1
Kavita.Cly.	Nithari.Village	1
Kavita.Cly.	Agar.Nagar	2
Kavita.Cly.	Kirari	1
Agar.Nagar	Mubarkpur.Dabas	3
Diffence.Cly.Pant.Nagar	Oberai.Hotel	1
Bakkarwala	Punjabi.Bagh.Terminal	1
Neelwal.Bhatta	Neelwal.Village	1
Model.Basti	Guru.Govind.Singh.Marg	1
Oardines.Depot	Multan.Nagar	1
Shadipur	Karam.Pura.Terminal	1
Shadipur	Moti.Nagar	2
Dwarka.Sec-23	Anand.Vihar.Bus.Terminal	1
Tatesar.Vill.	Tatesar.Gurukul	1
Ghuman.Hera	Nanak.Piao	2
Rose.Evenue	Govt.Press	1
Palam.Health.Centre	Mahavir.Encl.-Iii	1
Mahavir.Encl.-Iii	Dashrath.Puri	1
Jeevan.Park	Uttam.Nagar	1
Manohar.Nagar	Mjr.Bhupender.Singh.Ngr	1
Ghevra.Nala	Sawda	1
Ghevra.Nala	M-blk.Sawda	1
M-blk.Sawda	Sawda.Jj.Colony	1
Sawda.Jj.Colony	Punjabi.Bagh.Terminal	1
Majra.Dabas.School	Majra.Dabas	1
Nangal.Vill.Darya.Pur.Xing	Dariya.Pur.School	1
Paharganj	DB.Gupta.Market	1
Shakur.Pur.Shiv.Mandir	Mahindra.Park	1
Mangolpuri.C-blk	Mangol.Puri.Q-blk	1
Sultanpuri.C-9/36	Chitra.Gupta.Road	1
beta	Mehrauli	1
Jhande.Walan	DB.Gupta.Market	1
Punjabi.Bagh.Xing	Mother.Dairy	1
Dps.Mathura.Road	National.Stadium	1
Skv.Dhansa	Dhansa.Border	1
Krishana.Puri	Distt.Center	1
Nirman.Bhawan	Krishi.Bhawan	1
Rohini.Sec-4	Rohini.Sec-5	2
Rohini.Sec-5	Rohini.Sec-6	2
Ram.Prasth.Flyover	Surya.Nagar	1
Mandoli.Tt.Post	Ashok.Nagar	1
Gtb.Ngrins.Hostel	GTB.Nagar	1
Ggs.Colege	Pitam.Pura.KD-Blk	1
alpha1	Avantika	1
Prehlad.Vihar	Rohini.Sec-23/24.(Divider.Road)	1
Rohini.Sec-23/24.(Divider.Road)	Pooth.Kalan	1
Krishnapuri.Extention	Distt.Center	1
Rithala.Metro.Station	Inderlok.Metro.Station	1
Kirari	Nithari	1
Nithari	Agar.Nagar	1
Karala.Desu.Office	Kanjhawala	1
Khera.Mandir	Joyonti	1
Gurkul	Punjab.Khor	1
Nangal.Thakaran	Bajit.Pur	1
Bajit.Pur.W..Works	Katevara	1
